SSYK 2012 kod;ISCO-08 ;Yrkesbenämning;;
1521;1344;Boendechef, kommun, funktions- eller mellanchef;;
1521;1344;Boendeföreståndare, kommunal (vård och omsorg), funktions- eller mellanchef;;
1521;1344;Dagcenterföreståndare, funktions- eller mellanchef;;
1521;1342;Enhetschef, habiliteringscenter, funktions- eller mellanchef;;
1521;1344;Föreståndare, hem för vård och boende, funktions- eller mellanchef;;
1521;1342;Föreståndare, institution för personer med funktionsnedsättning, funktions- eller mellanchef;;
1521;1344;Förläggningschef, funktions- eller mellanchef;;
1521;1344;Områdeschef, handikappomsorg, funktions- eller mellanchef;;
1521;1344;Ungdomshemsföreståndare, funktions- eller mellanchef;;
1522;1344;Boendechef, kommun, verksamhetsnära chef;;
1522;1344;Boendeföreståndare, kommunal (vård och omsorg), verksamhetsnära chef;;
1522;1344;Dagcenterföreståndare, verksamhetsnära chef;;
1522;1342;Enhetschef, dagcenter handikappomsorg, verksamhetsnära chef;;
1522;1342;Enhetschef, habiliteringscenter, verksamhetsnära chef;;
1522;1344;Enhetschef, socialtjänst, verksamhetsnära chef;;
1522;1344;Föreståndare, hem för vård och boende, verksamhetsnära chef;;
1522;1342;Föreståndare, institution för personer med funktionsnedsättning, verksamhetsnära chef;;
1522;1344;Förläggningschef, verksamhetsnära chef;;
1522;1344;Områdeschef, handikappomsorg, verksamhetsnära chef;;
1522;1344;Ungdomshemsföreståndare, verksamhetsnära chef;;
1531;1343;Föreståndare, ålderdomshem, funktions- eller mellanchef;;
1531;1343;Områdeschef, hemtjänst, funktions- eller mellanchef;;
1531;1343;Områdeschef, äldreomsorg, funktions- eller mellanchef;;
1531;1343;Pensionärshemsföreståndare, funktions- eller mellanchef;;
1531;1343;Servicehusföreståndare, funktions- eller mellanchef;;
1531;1343;Ålderdomschef, funktions- eller mellanchef;;
1531;1343;Ålderdomshemsföreståndare, funktions- eller mellanchef;;
1531;1343;Äldreomsorgschef, funktions- eller mellanchef;;
1532;1343;Enhetschef, dagcenter äldreomsorg, verksamhetsnära chef;;
1532;1343;Föreståndare, ålderdomshem, verksamhetsnära chef;;
1532;1343;Företagsledare, inom äldreomsorg, utan chefshiearki;;
1532;1343;Hemtjänstchef, verksamhetsnära chef;;
1532;1343;Områdeschef, hemtjänst, verksamhetsnära chef;;
1532;1343;Områdeschef, äldreomsorg, verksamhetsnära chef;;
1532;1343;Pensionärshemsföreståndare, verksamhetsnära chef;;
1532;1343;Servicehusföreståndare, verksamhetsnära chef;;
1532;1343;VD, inom äldrevård, utan chefshiearki;;
1532;1343;Verkställande direktör, inom äldrevård, utan chefshiearki;;
1532;1343;Ålderdomschef, verksamhetsnära chef;;
1532;1343;Ålderdomshemsföreståndare, verksamhetsnära chef;;
1532;1343;Äldreomsorgschef, verksamhetsnära chef;;
1540;2636;Biskop;;
1540;2636;Domprost;;
1540;2636;Kardinal;;
1540;2636;Kyrkoherde;;
1591;1349;Arbetsförmedlingschef, funktions- eller mellanchef;;
1591;1349;Arkivchef, funktions- eller mellanchef;;
1591;1349;Bibliotekschef, funktions- eller mellanchef;;
1591;1349;Biblioteksråd, funktions- eller mellanchef;;
1591;1349;Brandchef, funktions- eller mellanchef;;
1591;1349;Byråchef, statlig förvaltning, funktions- eller mellanchef;;
1591;1213;Chefskronofogde;;
1591;1349;Fögderidirektör, funktions- eller mellanchef;;
1591;1349;Försäkringschef, försäkringskassa, funktions- eller mellanchef;;
1591;1349;Kamrer, kyrko-, funktions- eller mellanchef;;
1591;1213;Kontorschef, försäkringskassa, funktions- eller mellanchef;;
1591;1349;Kriminalvårdsdirektör, funktions- eller mellanchef;;
1591;1349;Kriminalvårdsinspektör, funktions- eller mellanchef;;
1591;1349;Kronodirektör, funktions- eller mellanchef;;
1591;1349;Kultur- och fritidschef, funktions- eller mellanchef;;
1591;1349;Kulturchef, funktions- eller mellanchef;;
1591;1349;Kyrkokamrer, funktions- eller mellanchef;;
1591;1349;Landsantikvarie, funktions- eller mellanchef;;
1591;1349;Landsarkivarie, funktions- eller mellanchef;;
1591;1349;Länsbibliotekarie, funktions- eller mellanchef;;
1591;1349;Länsmuseichef, funktions- eller mellanchef;;
1591;1349;Museichef, offentlig förvaltning, funktions- eller mellanchef;;
1591;1349;Områdeschef, försäkringskassan, funktions- eller mellanchef;;
1591;1213;Parkchef, funktions- eller mellanchef;;
1591;1349;Polischef, funktions- eller mellanchef;;
1591;1349;Polisintendent, funktions- eller mellanchef;;
1591;1349;Polismästare, funktions- eller mellanchef;;
1591;1349;Polissekreterare, funktions- eller mellanchef;;
1591;1349;Redaktionschef, funktions- eller mellanchef;;
1591;1349;Regionchef, Kriminalvården, funktions- eller mellanchef;;
1591;1349;Regionchef, statlig förvaltning, funktions- eller mellanchef;;
1591;1349;Regionmuseichef, funktions- eller mellanchef;;
1591;1349;Räddningschef, funktions- eller mellanchef;;
1591;1349;Skattedirektör, funktions- eller mellanchef;;
1591;1349;Stadsarkivarie, funktions- eller mellanchef;;
1591;1349;Tulldirektör, funktions- eller mellanchef;;
1591;1349;TV-chef, övrig, funktions- eller mellanchef;;
1591;1213;Uppbördsdirektör, funktions- eller mellanchef;;
1591;1349;Överbibliotekarie, funktions- eller mellanchef;;
1591;1349;Överintendent, övrig, funktions- eller mellanchef;;
1592;1349;Arbetsförmedlingschef, verksamhetsnära chef;;
1592;1349;Arkivchef, verksamhetsnära chef;;
1592;1349;Bibliotekschef, verksamhetsnära chef;;
1592;1349;Biblioteksråd, verksamhetsnära chef;;
1592;1349;Brandchef, verksamhetsnära chef;;
1592;1349;Byråchef, statlig förvaltning, verksamhetsnära chef;;
1592;1213;Chefskronofogde;;
1592;1349;Fögderidirektör, verksamhetsnära chef;;
1592;1349;Försäkringschef, försäkringskassa, verksamhetsnära chef;;
1592;1213;Försäkringskassechef;;
1592;1349;Kamrer, kyrko-, verksamhetsnära chef;;
1592;1213;Kontorschef, försäkringskassa, verksamhetsnära chef;;
1592;1349;Kriminalvårdsdirektör, verksamhetsnära chef;;
1592;1349;Kriminalvårdsinspektör, verksamhetsnära chef;;
1592;1349;Kronodirektör, verksamhetsnära chef;;
1592;1349;Kultur- och fritidschef, verksamhetsnära chef;;
1592;1349;Kulturchef, verksamhetsnära chef;;
1592;1349;Kyrkokamrer, verksamhetsnära chef;;
1592;1349;Landsantikvarie, verksamhetsnära chef;;
1592;1349;Landsarkivarie, verksamhetsnära chef;;
1592;1349;Länsbibliotekarie, verksamhetsnära chef;;
1592;1349;Länsmuseichef, verksamhetsnära chef;;
1592;1349;Områdeschef, försäkringskassan, verksamhetsnära chef;;
1592;1213;Parkchef, verksamhetsnära chef;;
1592;1349;Polischef, verksamhetsnära chef;;
1592;1349;Polisintendent, verksamhetsnära chef;;
1592;1349;Polismästare, verksamhetsnära chef;;
1592;1349;Polissekreterare, verksamhetsnära chef;;
1592;1349;Redaktionschef, verksamhetsnära chef;;
1592;1349;Regionchef, Kriminalvården, verksamhetsnära chef;;
1592;1349;Regionchef, statlig förvaltning, verksamhetsnära chef;;
1592;1349;Regionmuseichef, verksamhetsnära chef;;
1592;1349;Räddningschef, verksamhetsnära chef;;
1592;1349;Skattedirektör, verksamhetsnära chef;;
1592;1349;Stadsarkivarie, verksamhetsnära chef;;
1592;1349;Tulldirektör, verksamhetsnära chef;;
1592;1349;TV-chef, övrig, verksamhetsnära chef;;
1592;1213;Uppbördsdirektör, verksamhetsnära chef;;
1592;1349;Överbibliotekarie, verksamhetsnära chef;;
1592;1349;Överintendent, övrig, verksamhetsnära chef;;
1611;1346;Bankchef, funktions- eller mellanchef;;
1611;1346;Fondchef, funktions- eller mellanchef;;
1611;1346;Kontorschef, bank, försäkring, funktions- eller mellanchef;;
1611;1346;Lånechef, bank, funktions- eller mellanchef;;
1611;1346;Regionchef, försäkringar, funktions- eller mellanchef;;
1612;1346;Bankchef, verksamhetsnära chef;;
1612;1346;Fondchef, verksamhetsnära chef;;
1612;1211;Företagsledare, inom finansiell verksamhet, utan chefshiearki;;
1612;1346;Kontorschef, bank, försäkring, verksamhetsnära chef;;
1612;1346;Lånechef, bank, verksamhetsnära chef;;
1612;1346;Regionchef, försäkringar, verksamhetsnära chef;;
1612;1211;VD, inom finansiell verksamhet, utan chefshiearki;;
1612;1211;Verkställande direktör, inom finansiell verksamhet, utan chefshiearki;;
1711;1411;Hotellchef, funktions- eller mellanchef;;
1711;1411;Konferenschef, funktions- eller mellanchef;;
1712;1411;Företagsledare, inom hotell , utan chefshiearki;;
1712;1411;Hotellchef, verksamhetsnära chef;;
1712;1411;Konferenschef, verksamhetsnära chef;;
1712;1411;VD, inom hotell, utan chefshiearki;;
1712;1411;Verkställande direktör, inom hotell, utan chefshiearki;;
1721;1412;Food & beverage manager, funktions- eller mellanchef;;
1721;1412;Krögare, funktions- eller mellanchef;;
1721;1412;Källarmästare, funktions- eller mellanchef;;
1721;1412;Restaurangchef, funktions- eller mellanchef;;
1722;1412;Food & beverage manager, verksamhetsnära chef;;
1722;1412;Företagsledare, inom restaurang, utan chefshiearki;;
1722;1412;Krögare, verksamhetsnära chef;;
1722;1412;Källarmästare, verksamhetsnära chef;;
1722;1412;Restaurangchef, verksamhetsnära chef;;
1722;1412;VD, inom restaurang, utan chefshiearki;;
1722;1412;Verkställande direktör, inom restaurang, utan chefshiearki;;
1731;1420;Apotekschef, läkemedelsansvarig, funktions- eller mellanchef;;
1731;1420;Apotekschef, funktions- eller mellanchef;;
1731;1420;Apoteksdirektör, funktions- eller mellanchef;;
1731;1420;Apoteksområdeschef, funktions- eller mellanchef;;
1731;1420;Avdelningschef, varuhus, platschef, funktions- eller mellanchef;;
1731;1420;Butiksföreståndare, funktions- eller mellanchef;;
1731;1420;Centrumledare, funktions- eller mellanchef;;
1731;1420;Driftchef, partihandel, funktions- eller mellanchef;;
1731;1420;Grosshandlare, funktions- eller mellanchef;;
1731;1420;Grossist, funktions- eller mellanchef;;
1721;1412;Kökschef, funktions- eller mellanchef;;
1731;1420;Läkemedelsansvarig, apotekschef, funktions- eller mellanchef;;
1731;1420;Partihandlare, funktions- eller mellanchef;;
1731;1420;Regionchef, produkter och tjänster, funktions- eller mellanchef;;
1731;1420;Regionchef, handel, funktions- eller mellanchef;;
1731;1420;Uthyrningschef, funktions- eller mellanchef;;
1731;1420;Varuhuschef, övrig, funktions- eller mellanchef;;
1732;1420;Apotekschef, läkemedelsansvarig, verksamhetsnära chef;;
1732;1420;Apotekschef,  verksamhetsnära chef;;
1732;1420;Apoteksdirektör, verksamhetsnära chef;;
1732;1420;Apoteksområdeschef, verksamhetsnära chef;;
1732;1420;Avdelningschef, varuhus, platschef, verksamhetsnära chef;;
5221;5222;Butikschef, 5-9 anställda, säljande;;
1732;5222;Butiksföreståndare, utan chefshierarki;;
5221;5221;Butiksinnehavare, 5-9 anställda, säljande;;
1732;1420;Driftchef, partihandel, verksamhetsnära chef;;
1732;1420;Företagsledare, inom handel, utan chefshiearki;;
1732;1420;Grosshandlare, verksamhetsnära chef;;
1732;1420;Grossist, verksamhetsnära chef;;
1722;1412;Kökschef, verksamhetsnära chef;;
1732;1420;Läkemedelsansvarig, apotekschef, verksamhetsnära chef;;
1732;1420;Partihandlare, verksamhetsnära chef;;
1732;1420;Regionchef, produkter och tjänster, verksamhetsnära chef;;
1732;1420;Regionchef, handel, verksamhetsnära chef;;
1732;1420;Uthyrningschef, verksamhetsnära chef;;
1732;1420;Varuhuschef, övrig, verksamhetsnära chef;;
1732;1420;VD, inom handel, utan chefshiearki;;
1732;1420;Verkställande direktör, inom handel, utan chefshiearki;;
1741;1431;Badföreståndare, funktions- eller mellanchef;;
1741;1431;Biografföreståndare, funktions- eller mellanchef;;
1741;1213;Fritidschef, funktions- eller mellanchef;;
1741;1431;Föreståndare, golfbana, funktions- eller mellanchef;;
1741;1431;Föreståndare, idrottshall, funktions- eller mellanchef;;
1741;1431;Golfbaneföreståndare, funktions- eller mellanchef;;
1741;1431;Hallföreståndare, funktions- eller mellanchef;;
1741;1431;Idrottshallsföreståndare, funktions- eller mellanchef;;
1741;1431;Idrottsplatschef, funktions- eller mellanchef;;
1741;1431;Intendent, golfklubb, funktions- eller mellanchef;;
1741;1431;Ridskolechef, funktions- eller mellanchef;;
1741;1431;Simhallsföreståndare, funktions- eller mellanchef;;
1741;1431;Sportanläggningschef, funktions- eller mellanchef;;
1741;1431;Sporthallsföreståndare, funktions- eller mellanchef;;
1741;1431;Travbaneföreståndare, funktions- eller mellanchef;;
1741;1213;Turistchef, funktions- eller mellanchef;;
1742;1431;Badföreståndare, verksamhetsnära chef;;
1742;1431;Biografföreståndare, verksamhetsnära chef;;
1742;1213;Fritidschef, verksamhetsnära chef;;
1742;1431;Föreståndare, golfbana, verksamhetsnära chef;;
1742;1431;Föreståndare, idrottshall, verksamhetsnära chef;;
1742;1431;Golfbaneföreståndare, verksamhetsnära chef;;
1742;1431;Hallföreståndare, verksamhetsnära chef;;
1742;1431;Idrottshallsföreståndare, verksamhetsnära chef;;
1742;1431;Idrottsplatschef, verksamhetsnära chef;;
1742;1431;Intendent, golfklubb, verksamhetsnära chef;;
1742;1431;Ridskolechef, verksamhetsnära chef;;
1742;1431;Simhallsföreståndare, verksamhetsnära chef;;
1742;1431;Sportanläggningschef, verksamhetsnära chef;;
1742;1431;Sporthallsföreståndare, verksamhetsnära chef;;
1742;1431;Travbaneföreståndare, verksamhetsnära chef;;
1742;1213;Turistchef, verksamhetsnära chef;;
1791;1439;Campingchef, funktions- eller mellanchef;;
1791;1439;Distriktschef, Bilprovningen, funktions- eller mellanchef;;
1791;1439;Föreståndare, Folkets Hus, funktions- eller mellanchef;;
1791;1439;Resebyråchef, funktions- eller mellanchef;;
1791;1439;Resebyråföreståndare, funktions- eller mellanchef;;
1791;1439;Stationschef, bilbesiktning, funktions- eller mellanchef;;
1791;1439;Turistbyråchef, funktions- eller mellanchef;;
1792;1439;Campingchef, verksamhetsnära chef;;
1792;1439;Distriktschef, Bilprovningen, verksamhetsnära chef;;
1792;1439;Föreståndare, Folkets Hus, verksamhetsnära chef;;
1792;1120;Redare, verksamhetsnära chef;;
1792;1439;Resebyråchef, verksamhetsnära chef;;
1792;1439;Resebyråföreståndare, verksamhetsnära chef;;
1792;1120;Skeppsredare, verksamhetsnära chef;;
1792;1439;Stationschef, bilbesiktning, verksamhetsnära chef;;
1792;1439;Turistbyråchef, verksamhetsnära chef;;
2111;2111;Astronom;;
2111;2111;Atomfysiker;;
2111;2111;Elektronfysiker;;
2111;2111;Forensiker, fysik;;
2111;2111;Fysiker;;
2111;2111;Kärnfysiker;;
2111;2111;Kärnkraftsinspektör;;
2111;2111;Laborator, fysik;;
2111;2111;Partikelfysiker;;
2111;2111;Plasmafysiker;;
2111;2111;Radiofysiker;;
2111;2111;Sjukhusfysiker;;
2111;2111;Strålningsfysiker;;
2111;2111;Strålskyddsfysiker;;
2111;2111;Strålskyddsinspektör;;
2111;2111;Utvecklingsingenjör, fysik;;
2112;2112;Försvarsmeteorolog;;
2112;2112;Marinmeteorolog;;
2112;2112;Meteorolog;;
2112;2112;Prognosmeteorolog;;
2112;2112;Stabsmeteorolog;;
2112;2112;Statsmeteorolog;;
2113;2113;Analytisk kemist;;
2113;2113;Biokemist;;
2113;2113;Forensiker, kemi ;;
2113;2113;Kemist, allmän;;
2113;2113;Kemist, klinisk;;
2113;2113;Klinisk kemist;;
2113;2113;Laborator, kemi;;
2113;2113;Materialkemist;;
2113;2113;Miljökemist;;
2113;2113;Oorganisk kemist;;
2113;2113;Organisk kemist;;
2113;2113;Processkemist;;
2113;2113;Sjukhuskemist;;
2113;2113;Strukturkemist;;
2113;2113;Ytkemist;;
2114;2114;Berggrundsgeolog;;
2114;2114;Geofysiker;;
2114;2114;Geokemist;;
2114;2114;Geolog;;
2114;2114;Gruvgeolog;;
2114;2114;Hydrogeolog;;
2114;2114;Hydrolog;;
2114;2114;Kvartärgeolog;;
2114;2114;Oceanograf;;
2114;2114;Paleontolog;;
2114;2114;Seismolog;;
2114;2114;Statshydrolog;;
2121;2120;Aktuarie, försäkringsbolag;;
2121;2120;Försäkringsaktuarie;;
2121;2120;Försäkringsmatematiker;;
2121;2120;Kryptolog, matematiker;;
2121;2120;Livförsäkringsaktuarie;;
2121;2120;Matematiker;;
2122;2120;Befolkningsstatistiker;;
2122;2120;Biostatistiker;;
2122;2120;Demograf;;
2122;2120;Konsult, statistik-;;
2122;2120;Matematisk statistiker;;
2122;2120;Metodstatistiker;;
2122;2120;Miljöstatistiker;;
2122;2120;Produktionsstatistiker;;
2122;2120;Statistiker;;
2122;2120;Statistikkonsult;;
2131;2131;Bakteriolog, forskare;;
2131;2131;Biofysiker;;
2131;2131;Bioinformatiker;;
2131;2131;Biolog, cell och molekylär;;
2131;2131;Chefsmikrobiolog;;
2131;2131;Civilingenjör, biofysik;;
2131;2131;Civilingenjör, bioteknik industri;;
2131;2265;Dietetiker;;
2131;2131;Embryolog;;
2131;2131;Forskare, bakteriologi;;
2131;2131;Forskare, bioteknik;;
2131;2131;Forskare, cell och molekylärbiologi;;
2131;2131;Forskare, mikrobiologi;;
2131;2131;Genetiker, forskare;;
2131;2131;Genetiker, klinisk;;
2131;2131;Immunolog, forskare;;
2131;2131;Klinisk genetiker;;
2131;2131;Mikrobiolog;;
2131;2131;Molekylärbiolog;;
2131;2265;Nutritionist;;
2131;2265;Näringsforskare;;
2131;2265;Näringsfysiolog;;
2131;2131;Sjukhusgenetiker;;
2131;2131;Toxikolog;;
2131;2131;Virolog, forskare;;
2132;2131;Biolog, växt- och djur;;
2132;2131;Botaniker;;
2132;2131;Entomolog;;
2132;2131;Etolog;;
2132;2131;Fiskeribiolog;;
2132;2131;Forskare, växt och djurbiologi;;
2132;2131;Forskare, zoologi;;
2132;2131;Fysiolog, forskare;;
2132;2131;Hydrobiolog;;
2132;2131;Insektsforskare;;
2132;2131;Kommunbiolog;;
2132;2131;Marinbiolog;;
2132;2131;Mykolog;;
2132;2131;Ornitolog;;
2132;2131;Skogsbiolog;;
2132;2131;Talassolog;;
2132;2131;Viltforskare;;
2132;2131;Zoolog;;
2132;2131;Ärftlighetsforskare;;
2133;2131;Biomedicinare;;
2133;2131;Civilingenjör, bioteknik läkemedelsutveckling;;
2133;2131;Ekotoxikolog;;
2133;2131;Farmakolog, forskare;;
2133;2131;Forskare, beräkningsbiologi;;
2133;2131;Forskare, farmakologi;;
